,ImageID,XMin,XMax,YMin,YMax,ClassName
6616918,6f9a87acc82ccdae.jpg,0.62875,0.96875,0.430392,0.8980389999999999,Mobile_phone
6617102,6f9b843178a7e875.jpg,0.46875,0.6225,0.370787,0.8127340000000001,Mobile_phone
6623354,6fb9448a3a3037d3.jpg,0.359375,0.578125,0.253333,0.5908329999999999,Mobile_phone
6629201,6fd4de435543f980.jpg,0.099585,0.817427,0.0,0.8554219999999999,Mobile_phone
6629242,6fd540aa0030b2ad.jpg,0.170312,0.264844,0.49882600000000005,0.666667,Mobile_phone
6630028,6fd7bd4af78d139c.jpg,0.158854,0.851562,0.078125,0.8837889999999999,Mobile_phone
6631356,6fde5b0c7e42bf4e.jpg,0.08,0.785833,0.098125,0.986875,Mobile_phone
6631357,6fde5b0c7e42bf4e.jpg,0.9025,0.999167,0.8375,0.979375,Mobile_phone
6634150,6feb5936a4c279c8.jpg,0.1975,0.8025,0.276667,0.766667,Mobile_phone
6634367,6febbbf823446bf6.jpg,0.863125,0.985625,0.315197,0.6153850000000001,Mobile_phone
6634370,6febbbf823446bf6.jpg,0.598125,0.68625,0.777674,0.830206,Mobile_phone
6641893,700ed9636a8162ba.jpg,0.365625,0.56625,0.27839899999999995,0.810056,Mobile_phone
6641894,700ed9636a8162ba.jpg,0.1575,0.403125,0.27374299999999996,0.891993,Mobile_phone
6649094,702e0616724c1948.jpg,0.0275,0.18,0.469185,0.7306159999999999,Mobile_phone
6649095,702e0616724c1948.jpg,0.3875,0.44375,0.740557,0.9194829999999999,Mobile_phone
6649096,702e0616724c1948.jpg,0.421875,0.475625,0.269384,0.406561,Mobile_phone
6649097,702e0616724c1948.jpg,0.496875,0.556875,0.697813,0.870775,Mobile_phone
6649098,702e0616724c1948.jpg,0.623125,0.721875,0.678926,0.884692,Mobile_phone
6649099,702e0616724c1948.jpg,0.659375,0.73875,0.057654,0.267396,Mobile_phone
6649100,702e0616724c1948.jpg,0.760625,0.919375,0.705765,0.9970180000000001,Mobile_phone
6650965,7036ee1d5fbdc3d8.jpg,0.416875,0.573125,0.004375,0.874375,Mobile_phone
6655308,704c15b80fc089a7.jpg,0.620269,0.815629,0.104492,0.350586,Mobile_phone
6655310,704c15b80fc089a7.jpg,0.10378499999999999,0.18803399999999998,0.515625,0.6933590000000001,Mobile_phone
6658781,705c30b95aaa6aa1.jpg,0.0,0.940625,0.0020829999999999998,1.0,Mobile_phone
6666230,707bce7d9d3a2043.jpg,0.727083,0.897917,0.615625,0.821875,Mobile_phone
6666231,707bce7d9d3a2043.jpg,0.30833299999999997,0.504167,0.328125,0.546875,Mobile_phone
6666232,707bce7d9d3a2043.jpg,0.545833,0.741667,0.303125,0.55,Mobile_phone
6669095,708783dc73960a65.jpg,0.435625,0.799375,0.285833,0.7575,Mobile_phone
6671544,7091d65618c71b29.jpg,0.4275,0.6425,0.608213,0.803552,Mobile_phone
6681157,70bcaed66729cce2.jpg,0.021875,1.0,0.075047,1.0,Mobile_phone
6681438,70be36c23f2df98c.jpg,0.02875,0.96375,0.169167,0.81,Mobile_phone
6683643,70c6f6fbb56c55a1.jpg,0.2275,0.879375,0.207317,0.727955,Mobile_phone
6689713,70e39c9c8ba5c0f5.jpg,0.133102,0.342593,0.21527800000000002,0.798611,Mobile_phone
6692946,70f480ca71e1ddfc.jpg,0.300625,0.744375,0.043332999999999997,0.8588889999999999,Mobile_phone
6693232,70f568231831d166.jpg,0.188125,0.8725,0.052533,0.8348969999999999,Mobile_phone
6706547,712c5df17fef712d.jpg,0.507031,0.9429690000000001,0.330208,0.711458,Mobile_phone
6707214,712fa90750486c66.jpg,0.63,0.890833,0.7375,0.86375,Mobile_phone
6709004,7137a89d6c5593d0.jpg,0.336364,0.729545,0.006848999999999999,1.0,Mobile_phone
6717532,715b9d9ee2252554.jpg,0.57875,0.833125,0.14794000000000002,0.8707860000000001,Mobile_phone
6717533,715b9d9ee2252554.jpg,0.205,0.499375,0.086142,0.8904489999999999,Mobile_phone
6723355,71710cc8d1b920a5.jpg,0.075,0.965,0.216667,0.841667,Mobile_phone
6729172,718aa111b6abc71a.jpg,0.1,0.4675,0.284644,0.577715,Mobile_phone
6734662,71a18f5ec2ddb40c.jpg,0.0025,0.2625,0.153374,0.8210629999999999,Mobile_phone
6734663,71a18f5ec2ddb40c.jpg,0.556875,0.999375,0.287321,0.547035,Mobile_phone
6735071,71a3cfa241159bad.jpg,0.052109,0.322581,0.406736,0.678756,Mobile_phone
6735077,71a3cfa241159bad.jpg,0.73201,0.915633,0.409326,0.601036,Mobile_phone
6743115,71c5278eb1faf500.jpg,0.246875,0.821875,0.481667,0.905833,Mobile_phone
6745910,71d3e3c77d5a432c.jpg,0.340625,0.56125,0.121019,0.459509,Mobile_phone
6746357,71d62f58737be6a2.jpg,0.22625,0.32875,0.79925,0.932458,Mobile_phone
6748886,71def2f800ab5054.jpg,0.108125,0.80875,0.1725,0.7875,Mobile_phone
6752346,71ed3205f0b21c55.jpg,0.098,0.559,0.271984,0.816973,Mobile_phone
6753783,71f3d13fc77ffba6.jpg,0.320312,0.56875,0.245312,0.770312,Mobile_phone
6755357,71fb142410effb28.jpg,0.020625,0.956875,0.0,1.0,Mobile_phone
6756042,71fde35293f9ab6a.jpg,0.476357,0.887916,0.273046,0.66161,Mobile_phone
6756043,71fde35293f9ab6a.jpg,0.129597,0.574431,0.140023,0.562427,Mobile_phone
6757553,7205a941063ea3ed.jpg,0.038932,0.9833149999999999,0.06375,0.88375,Mobile_phone
6757554,7205a941063ea3ed.jpg,0.761958,0.9988879999999999,0.098125,0.3425,Mobile_phone
6759162,720db3be0c79b921.jpg,0.06,0.49454499999999996,0.086449,0.8738319999999999,Mobile_phone
6759163,720db3be0c79b921.jpg,0.367273,0.803636,0.193925,0.9649530000000001,Mobile_phone
6760119,721264af3c25e01c.jpg,0.49,0.72875,0.128518,0.875235,Mobile_phone
6762326,721d31a41d93cf9e.jpg,0.165,0.370625,0.208333,0.6825,Mobile_phone
6763798,722330f49da9e8bc.jpg,0.0,1.0,0.005,0.9825,Mobile_phone
6771106,7247744587475470.jpg,0.52,0.923333,0.232558,0.833333,Mobile_phone
6774072,7254cd6b6ceb68cb.jpg,0.628125,0.71875,0.5401819999999999,0.715824,Mobile_phone
6774073,7254cd6b6ceb68cb.jpg,0.398125,0.4175,0.26511999999999997,0.313173,Mobile_phone
6774074,7254cd6b6ceb68cb.jpg,0.4525,0.48125,0.24772199999999997,0.338857,Mobile_phone
6778273,7269b8f8d53d8004.jpg,0.1025,0.925,0.019417,0.883495,Mobile_phone
6787537,729117921ccad874.jpg,0.47422700000000007,0.637113,0.17647100000000002,0.560372,Mobile_phone
6793907,72ac410810c5dd28.jpg,0.19875,0.3425,0.579167,0.935833,Mobile_phone
6798712,72c19f30df368b12.jpg,0.334375,0.73125,0.092188,0.825,Mobile_phone
6799793,72c71278afc338ff.jpg,0.591453,0.658974,0.359375,0.56125,Mobile_phone
6799794,72c71278afc338ff.jpg,0.619658,0.7410260000000001,0.416875,0.57375,Mobile_phone
6805478,72e054be66a1f89f.jpg,0.467761,0.994138,0.395931,0.932707,Mobile_phone
6808278,72ecc2d04ea3f701.jpg,0.276144,0.694444,0.076797,0.9084969999999999,Mobile_phone
6825544,7340b676f9ab5e9a.jpg,0.24218800000000001,0.473437,0.095703,0.7246090000000001,Mobile_phone
6830083,7356274b6cff732c.jpg,0.412429,0.739171,0.353125,0.74,Mobile_phone
6832436,735fb9279b7fec0d.jpg,0.633125,0.859375,0.160833,0.630833,Mobile_phone
6833431,73647d404741eb7b.jpg,0.0,0.9982610000000001,0.0,0.999023,Mobile_phone
6839016,737cd21bf38d6282.jpg,0.281,0.499,0.7211390000000001,0.9460270000000001,Mobile_phone
6846400,739db69bde35d20a.jpg,0.40625,0.911875,0.186504,0.955951,Mobile_phone
6847409,73a1fd52a4477a5a.jpg,0.33625,0.93875,0.288136,0.982109,Mobile_phone
6853594,73bb53387990cfcc.jpg,0.441875,0.63125,0.146893,0.46139399999999997,Mobile_phone
6854325,73bf36e5f715b528.jpg,0.034375,0.168125,0.6306390000000001,0.917293,Mobile_phone
6854326,73bf36e5f715b528.jpg,0.185625,0.3025,0.6287590000000001,0.888158,Mobile_phone
6854327,73bf36e5f715b528.jpg,0.25125,0.494375,0.32612800000000003,0.7687970000000001,Mobile_phone
6854328,73bf36e5f715b528.jpg,0.71375,0.999375,0.308271,0.801692,Mobile_phone
6855059,73c29b5fc2ab225e.jpg,0.4825,0.719375,0.606112,0.999151,Mobile_phone
6856037,73c760c2978b8c0d.jpg,0.853125,0.9984379999999999,0.460938,0.9984379999999999,Mobile_phone
6859015,73d652b7c8ab4161.jpg,0.119375,0.88125,0.19659400000000002,0.78096,Mobile_phone
6872824,74129e9d6aa7f94a.jpg,0.0,0.851351,0.17945,0.905933,Mobile_phone
6875504,741fb1e9260d2e5f.jpg,0.65566,0.9698110000000001,0.41475100000000004,0.9521069999999999,Mobile_phone
6878184,742c0060a080f64a.jpg,0.725381,0.990291,0.08705399999999999,0.9799110000000001,Mobile_phone
6878185,742c0060a080f64a.jpg,0.005548,0.26074899999999995,0.10491099999999999,0.9776790000000001,Mobile_phone
6885526,744e4d4c5ee46178.jpg,0.058333,0.481667,0.16875,0.9825,Mobile_phone
6886837,74550ac03f7463e8.jpg,0.628125,0.845,0.202068,0.715226,Mobile_phone
6889801,74622c40b9b98d25.jpg,0.375625,0.594375,0.465291,0.9831139999999999,Mobile_phone
6890240,74636b34e4ad0238.jpg,0.37335799999999997,0.47654799999999997,0.245757,0.409177,Mobile_phone
6893519,74719c0d958e4075.jpg,0.7382850000000001,0.9381079999999999,0.69875,0.9425,Mobile_phone
6893520,74719c0d958e4075.jpg,0.081344,0.247569,0.690625,0.94,Mobile_phone
6893521,74719c0d958e4075.jpg,0.305924,0.477454,0.6875,0.941875,Mobile_phone
6893522,74719c0d958e4075.jpg,0.534925,0.702034,0.68875,0.941875,Mobile_phone
6894699,7476f08da3c1722d.jpg,0.54625,0.74625,0.611632,0.978424,Mobile_phone
6895255,7479281bf05ec145.jpg,0.22125,1.0,0.0,0.789671,Mobile_phone
6904825,74a3e546976073ad.jpg,0.10786099999999998,0.5228520000000001,0.658135,0.914077,Mobile_phone
6904830,74a3e546976073ad.jpg,0.244973,0.570384,0.5502739999999999,0.723949,Mobile_phone
6914066,74cfc92480ede411.jpg,0.08823500000000001,0.988562,0.0,0.998366,Mobile_phone
6914090,74d0087b543f70ff.jpg,0.28268000000000004,0.7320260000000001,0.137255,0.870915,Mobile_phone
6915249,74d6089d946c1e5a.jpg,0.045,0.36125,0.20416700000000002,0.7825,Mobile_phone
6915250,74d6089d946c1e5a.jpg,0.38875,0.6675,0.196667,0.829167,Mobile_phone
6915251,74d6089d946c1e5a.jpg,0.6575,0.966875,0.19583299999999998,0.861667,Mobile_phone
6916382,74db547d2b6520dc.jpg,0.0,0.7742859999999999,0.0,0.71828,Mobile_phone
6917222,74df056a52f77c37.jpg,0.305625,0.88,0.161667,0.691667,Mobile_phone
6919451,74e7f16c29384f6e.jpg,0.0,0.999375,0.14419500000000002,0.999064,Mobile_phone
6922878,74f63c2e4fb3e7bf.jpg,0.1175,0.999375,0.12166700000000001,0.958333,Mobile_phone
6924950,750036af8ebe18e6.jpg,0.0,0.996441,0.0,0.998,Mobile_phone
6926899,7508d86a5f946db3.jpg,0.00625,0.34,0.817128,0.997324,Mobile_phone
6933544,75254d9db91553be.jpg,0.2975,0.6975,0.096674,0.9989600000000001,Mobile_phone
6934065,75283952f7950703.jpg,0.11125,0.886875,0.0,0.964353,Mobile_phone
6934410,7529bd6d8b253913.jpg,0.0,1.0,0.0375,1.0,Mobile_phone
6939257,753d7e3bd71fefdb.jpg,0.0,0.17166700000000001,0.864375,0.999375,Mobile_phone
6939976,75414b384cc7cf2c.jpg,0.325625,0.633125,0.0254,0.829727,Mobile_phone
6945353,75572b8fb25b6c70.jpg,0.214375,0.6275,0.169167,0.999167,Mobile_phone
6949861,756b4d3bd60e40aa.jpg,0.3925,0.85125,0.0,0.991667,Mobile_phone
6951950,7575414c64668876.jpg,0.186875,0.301875,0.013333000000000001,0.1475,Mobile_phone
6952202,7576175f556f59db.jpg,0.05128200000000001,0.99359,0.015,0.9975,Mobile_phone
6960201,759983a70cfdbd6b.jpg,0.368125,0.624375,0.25116700000000003,0.7544350000000001,Mobile_phone
6962382,75a4c363e177b746.jpg,0.198,0.55,0.067524,0.570204,Mobile_phone
6973073,75d122adaeef4c85.jpg,0.01875,1.0,0.179577,0.9480629999999999,Mobile_phone
6978239,75e820a685a73e17.jpg,0.23147399999999999,0.761865,0.096875,0.90125,Mobile_phone
6981192,75f35b379159a4fe.jpg,0.289062,0.385938,0.403125,0.610417,Mobile_phone
6981193,75f35b379159a4fe.jpg,0.715625,0.801562,0.51875,0.727083,Mobile_phone
6991589,7621467bdc145774.jpg,0.351562,0.735937,0.023474000000000002,0.962441,Mobile_phone
6994208,762c3924b29ba226.jpg,0.0,0.662,0.008,1.0,Mobile_phone
7001557,764cacf04a925e9f.jpg,0.03625,0.93,0.333021,0.707317,Mobile_phone
7008606,766ae5ac85c1b26c.jpg,0.475,0.730625,0.5825,1.0,Mobile_phone
7008879,766c327cbff72f01.jpg,0.109477,0.831699,0.5049020000000001,0.998366,Mobile_phone
7012398,767d20b7d92e2fe9.jpg,0.0,0.9658120000000001,0.0,0.9974129999999999,Mobile_phone
7014257,76859db7d94cf759.jpg,0.045625,0.444375,0.27579699999999996,0.906191,Mobile_phone
7014258,76859db7d94cf759.jpg,0.3625,0.843125,0.10694200000000001,0.56848,Mobile_phone
7034743,76e3770fe4d46372.jpg,0.230469,0.306641,0.8437959999999999,0.935766,Mobile_phone
7034744,76e3770fe4d46372.jpg,0.573242,0.600586,0.871533,0.950365,Mobile_phone
7034745,76e3770fe4d46372.jpg,0.882812,0.926758,0.122628,0.25109499999999996,Mobile_phone
7037693,76f196b9dd5e718a.jpg,0.835,0.975625,0.669794,0.973734,Mobile_phone
7037696,76f196b9dd5e718a.jpg,0.06625,0.139375,0.6144470000000001,0.729831,Mobile_phone
7039559,76fa0887606b2c2f.jpg,0.328125,0.620313,0.05,0.626562,Mobile_phone
7041822,770524031e4517b9.jpg,0.641875,0.733125,0.263333,0.503333,Mobile_phone
7041825,770524031e4517b9.jpg,0.7175,0.82,0.27,0.5525,Mobile_phone
7043911,771097b1cb175fd0.jpg,0.057223,0.193246,0.37875,0.5375,Mobile_phone
7047682,77201f62b9951a95.jpg,0.06875,0.859375,0.333964,0.9451280000000001,Mobile_phone
7050207,772b0aeda9c8d247.jpg,0.61375,0.875,0.24186799999999997,0.881568,Mobile_phone
7050208,772b0aeda9c8d247.jpg,0.070625,0.615625,0.144287,0.981651,Mobile_phone
7057396,774a816b990d581c.jpg,0.159,0.43,0.11853699999999999,0.828499,Mobile_phone
7058559,7750401a8e73533a.jpg,0.249534,0.8342639999999999,0.273125,0.8275,Mobile_phone
7060530,7758d2542eda4217.jpg,0.110625,0.30125,0.039437,0.623474,Mobile_phone
7074335,7795ec7adff5feaa.jpg,0.163547,0.621675,0.321357,0.802395,Mobile_phone
7074336,7795ec7adff5feaa.jpg,0.707389,0.835468,0.241517,0.383234,Mobile_phone
7076050,779f1f477089af3d.jpg,0.42625,0.75,0.008443,0.298311,Mobile_phone
7078491,77abd00de000c526.jpg,0.058974,0.8752139999999999,0.264706,0.757919,Mobile_phone
7078499,77abd22dcc152054.jpg,0.053530999999999995,0.932802,0.020666999999999998,1.0,Mobile_phone
7080772,77b46f70a1ca9fc6.jpg,0.07125,0.19,0.456667,0.81,Mobile_phone
7080773,77b46f70a1ca9fc6.jpg,0.01125,0.10375,0.025,0.273333,Mobile_phone
7080774,77b46f70a1ca9fc6.jpg,0.085,0.16,0.13333299999999998,0.388333,Mobile_phone
7080775,77b46f70a1ca9fc6.jpg,0.12375,0.21125,0.026667000000000003,0.268333,Mobile_phone
7080776,77b46f70a1ca9fc6.jpg,0.19375,0.27,0.136667,0.388333,Mobile_phone
7080777,77b46f70a1ca9fc6.jpg,0.215,0.33625,0.473333,0.791667,Mobile_phone
7080778,77b46f70a1ca9fc6.jpg,0.2625,0.32625,0.023333,0.273333,Mobile_phone
7080779,77b46f70a1ca9fc6.jpg,0.32125,0.39875,0.13,0.391667,Mobile_phone
7081599,77b844e0bd775c93.jpg,0.0,0.93,0.070342,0.722433,Mobile_phone
7085233,77c6a10b9d202bd8.jpg,0.26718800000000004,0.807813,0.0,0.9859370000000001,Mobile_phone
7087607,77d0b389c82c9b33.jpg,0.1625,0.828333,0.09375,0.916875,Mobile_phone
7093501,77eaf1f70c68f713.jpg,0.364375,0.6575,0.073171,0.8564729999999999,Mobile_phone
7096084,77f7fcac0c12101c.jpg,0.285937,0.673437,0.08125,0.977083,Mobile_phone
7096876,77fbed5d1711a850.jpg,0.215714,0.65,0.098925,1.0,Mobile_phone
7099630,7809bd4977c058e4.jpg,0.084375,0.821875,0.058962,1.0,Mobile_phone
7109949,7839ce67a04b7550.jpg,0.0,0.995,0.040833,0.989167,Mobile_phone
7112380,78441721bb312bff.jpg,0.33875,0.61,0.286116,0.9990620000000001,Mobile_phone
7113945,784c92f236306ba1.jpg,0.186875,0.55375,0.201689,0.8939959999999999,Mobile_phone
7113946,784c92f236306ba1.jpg,0.491875,0.871875,0.153846,0.864916,Mobile_phone
7115367,78539ffb1fad292f.jpg,0.185,1.0,0.23916700000000002,0.958333,Mobile_phone
7115373,7853cdff90f4b857.jpg,0.441176,0.687059,0.10874,0.418699,Mobile_phone
7115376,7853f1161b6b87f5.jpg,0.215,0.756,0.02,0.938,Mobile_phone
7115850,785674fc9c5c8071.jpg,0.310458,0.584967,0.46241800000000005,0.663399,Mobile_phone
7116734,785a91aade8df201.jpg,0.345625,0.62125,0.121951,0.9174479999999999,Mobile_phone
7116908,785ba40f80557648.jpg,0.50625,0.9203129999999999,0.76875,0.992188,Mobile_phone
7121775,786f9d9e6269e47d.jpg,0.23604499999999998,0.376396,0.332,0.443,Mobile_phone
7123704,7878172629e4f3c5.jpg,0.29771,0.677481,0.011173,1.0,Mobile_phone
7127263,78846eadd7895f93.jpg,0.64125,0.815,0.467228,0.926966,Mobile_phone
7127315,7884b49daac42805.jpg,0.5361899999999999,0.88,0.416875,0.844375,Mobile_phone
7127886,7887190204c217eb.jpg,0.250833,0.336667,0.5075,0.71125,Mobile_phone
7131370,7897d52101bc229a.jpg,0.000625,0.131875,0.428333,0.9175,Mobile_phone
7132696,789d4b2dba0072db.jpg,0.239063,0.678906,0.034722,0.945833,Mobile_phone
7134751,78a7dc1854679c52.jpg,0.173125,0.999375,0.22514099999999998,0.9990620000000001,Mobile_phone
7141281,78c3ae31f1aa2683.jpg,0.34125,0.42875,0.606667,0.8425,Mobile_phone
7144532,78d4ea245a709e71.jpg,0.389375,0.633125,0.409944,0.9596620000000001,Mobile_phone
7144533,78d4ea245a709e71.jpg,0.629375,0.85875,0.486867,0.9990620000000001,Mobile_phone
7151590,78f43d0878347b31.jpg,0.380625,0.468125,0.334897,0.43996199999999996,Mobile_phone
7153368,78fbf16922b71813.jpg,0.091076,0.9181229999999999,0.025,0.935,Mobile_phone
7154909,7902361d7727495d.jpg,0.264375,0.666875,0.016996999999999998,0.957507,Mobile_phone
7156315,7908b629135fdd90.jpg,0.289375,0.533125,0.2075,0.723333,Mobile_phone
7156316,7908b629135fdd90.jpg,0.27375,0.490625,0.71,0.8275,Mobile_phone
7156317,7908b629135fdd90.jpg,0.35,0.529375,0.134167,0.208333,Mobile_phone
7156318,7908b629135fdd90.jpg,0.563125,0.785,0.269167,0.746667,Mobile_phone
7156319,7908b629135fdd90.jpg,0.564375,0.79,0.756667,0.868333,Mobile_phone
7156320,7908b629135fdd90.jpg,0.59375,0.77625,0.17,0.284167,Mobile_phone
7159590,7917255f2d72c822.jpg,0.056875,0.851875,0.055,0.9716670000000001,Mobile_phone
7169285,793fc95bfdd6353b.jpg,0.367188,1.0,0.128906,0.729167,Mobile_phone
7169286,793fc95bfdd6353b.jpg,0.0,0.243164,0.0,0.199219,Mobile_phone
7172964,794f56273e2e8f1e.jpg,0.295752,0.704248,0.6846409999999999,0.962418,Mobile_phone
7177591,79642d89e5509228.jpg,0.219375,0.420625,0.439169,0.776706,Mobile_phone
7178039,7965d21875c464a8.jpg,0.01784,0.989671,0.440625,0.978125,Mobile_phone
7184027,797f8e3e907ab7c5.jpg,0.38906199999999996,0.559375,0.65625,0.997917,Mobile_phone
7191896,79a29ca6341a06ef.jpg,0.1875,0.50375,0.31083299999999997,0.965,Mobile_phone
7196734,79b67501fb56a754.jpg,0.6325,0.70625,0.666354,0.816307,Mobile_phone
7207106,79e6b177a79ca5de.jpg,0.1025,0.6625,0.10909100000000001,0.688182,Mobile_phone
7207107,79e6b177a79ca5de.jpg,0.36125,0.884375,0.27818200000000004,0.921818,Mobile_phone
7208999,79ef6d44f8792b22.jpg,0.407895,0.572368,0.815625,0.9375,Mobile_phone
7210642,79f5959e801997bc.jpg,0.035625,0.288125,0.314205,0.8381940000000001,Mobile_phone
7215887,7a0aea18058ff7ca.jpg,0.339063,0.654688,0.051642999999999994,0.9295770000000001,Mobile_phone
7216172,7a0c9b8929746e86.jpg,0.18020799999999998,0.607292,0.094792,0.946875,Mobile_phone
7224166,7a30892d99ebaf5d.jpg,0.277344,0.813477,0.052632000000000005,0.934211,Mobile_phone
7224607,7a33126f81f2ce37.jpg,0.009375,0.145833,0.7055560000000001,0.890278,Mobile_phone
7228265,7a44e7cb31ea62bb.jpg,0.257812,0.612305,0.11328099999999999,1.0,Mobile_phone
7231281,7a54486886893999.jpg,0.584375,0.8575,0.15651400000000001,0.77507,Mobile_phone
7232395,7a591711ed6ed57d.jpg,0.225,0.745,0.322702,0.555347,Mobile_phone
7234039,7a5eec9a5c1473eb.jpg,0.013534000000000001,0.715789,0.0,0.9984959999999999,Mobile_phone
7238042,7a711e661e5046b7.jpg,0.642748,0.8625950000000001,0.221719,0.954751,Mobile_phone
7238060,7a71334681fc7a68.jpg,0.30856100000000003,0.719661,0.4875,0.986875,Mobile_phone
7241374,7a7f994d424d91a1.jpg,0.276875,0.704375,0.11083299999999999,0.935,Mobile_phone
7241375,7a7f994d424d91a1.jpg,0.036875,0.78,0.814167,0.999167,Mobile_phone
7241470,7a805d657acad60b.jpg,0.06375,0.210625,0.23142100000000002,0.625588,Mobile_phone
7244322,7a8d767f6bc89b70.jpg,0.264,0.648,0.077,0.679,Mobile_phone
7244359,7a8dc6c7b16d8947.jpg,0.0,1.0,0.029049000000000002,0.932218,Mobile_phone
7247993,7a9e5bf86417afed.jpg,0.1625,0.8,0.125468,0.9129209999999999,Mobile_phone
7248516,7aa0e0d4d5a58aae.jpg,0.215719,0.787625,0.0,0.93875,Mobile_phone
7253057,7ab260a82bdb6180.jpg,0.247292,0.713899,0.349375,1.0,Mobile_phone
7253127,7ab2ef4ae20037da.jpg,0.130705,0.8713690000000001,0.049919,0.9903379999999999,Mobile_phone
7255851,7abe87a8032bdc50.jpg,0.318125,0.96,0.14285699999999998,0.63212,Mobile_phone
7256209,7abf85275f2c1d75.jpg,0.185625,0.4975,0.741667,0.98,Mobile_phone
7262333,7adcb1cfb618b6a1.jpg,0.1375,0.81625,0.11726099999999999,0.9990620000000001,Mobile_phone
7263223,7ae10e4a345a1461.jpg,0.571875,0.70625,0.177298,0.658537,Mobile_phone
7263706,7ae3f7c068af51d4.jpg,0.17625,0.823125,0.06460700000000001,0.9550559999999999,Mobile_phone
7264738,7ae8f626c79cf4fe.jpg,0.766667,0.948333,0.0225,0.56875,Mobile_phone
7264739,7ae8f626c79cf4fe.jpg,0.0125,0.180833,0.22625,0.74125,Mobile_phone
7264740,7ae8f626c79cf4fe.jpg,0.17166700000000001,0.275,0.28375,0.6425,Mobile_phone
7264741,7ae8f626c79cf4fe.jpg,0.49833299999999997,0.770833,0.00125,0.6575,Mobile_phone
7264960,7aea211722dd3cc0.jpg,0.324375,0.623125,0.2775,0.908333,Mobile_phone
7267003,7af2dc039a9151d8.jpg,0.183125,0.445625,0.121951,0.9287049999999999,Mobile_phone
7267004,7af2dc039a9151d8.jpg,0.526875,0.8225,0.038462,0.913696,Mobile_phone
7267854,7af707193f792624.jpg,0.21,0.49375,0.111632,0.827392,Mobile_phone
7272240,7b0cf6927cbefcfe.jpg,0.134375,0.8475,0.093437,0.935484,Mobile_phone
7273102,7b10596a3fcff2e6.jpg,0.28875,0.8875,0.474167,0.8775,Mobile_phone
7281291,7b34d29bf4cc0467.jpg,0.223125,0.999375,0.0,0.656338,Mobile_phone
7284625,7b4343c56c25f336.jpg,0.49249499999999996,0.879925,0.414375,0.650625,Mobile_phone
7290218,7b5c81e79e1f8b9c.jpg,0.360625,0.521875,0.0,0.999167,Mobile_phone
7292869,7b67af031c9a958e.jpg,0.0,0.1625,0.0,0.368668,Mobile_phone
7292870,7b67af031c9a958e.jpg,0.313125,0.785625,0.050657,0.934334,Mobile_phone
7296140,7b74590a3250aea8.jpg,0.413125,0.6975,0.322002,0.7261569999999999,Mobile_phone
7299223,7b82696ffb4e4032.jpg,0.6775,0.826875,0.098499,0.293621,Mobile_phone
7299224,7b82696ffb4e4032.jpg,0.0,0.134375,0.118199,0.262664,Mobile_phone
7299225,7b82696ffb4e4032.jpg,0.183125,0.353125,0.137899,0.289869,Mobile_phone
7299226,7b82696ffb4e4032.jpg,0.433125,0.589375,0.137899,0.29549699999999995,Mobile_phone
7299227,7b82696ffb4e4032.jpg,0.914375,0.999375,0.11257,0.257036,Mobile_phone
7300507,7b88f389058e0882.jpg,0.31,0.6375,0.360625,0.870625,Mobile_phone
7307466,7ba778d11dcff873.jpg,0.0,0.933125,0.17358800000000002,0.799003,Mobile_phone
7307810,7ba8a53913494c97.jpg,0.215625,0.8125,0.0,1.0,Mobile_phone
7311165,7bb553d2bdc8a64b.jpg,0.021362,0.228304,0.306641,0.443359,Mobile_phone
7315009,7bc67d68f2046beb.jpg,0.291875,0.459375,0.030957,0.34427800000000003,Mobile_phone
7315235,7bc785795afdcf93.jpg,0.551875,0.981875,0.059167,0.821667,Mobile_phone
7319938,7bdc0765d40e22f0.jpg,0.786611,0.9949790000000001,0.650625,0.821875,Mobile_phone
7321381,7be3ecb1b875a800.jpg,0.38287899999999997,0.610536,0.60125,0.8375,Mobile_phone
7328329,7c0554d743583600.jpg,0.128125,0.7675,0.242452,0.7685270000000001,Mobile_phone
7328527,7c06cd240bf05305.jpg,0.29375,0.773438,0.011792,0.856132,Mobile_phone
7329556,7c0b53a664c92534.jpg,0.0,0.994783,0.0,0.921875,Mobile_phone
7335488,7c25d760d02e45f1.jpg,0.386875,0.92875,0.083333,0.634167,Mobile_phone
7336317,7c29c3feb9db0ab8.jpg,0.756,0.938,0.174825,0.765734,Mobile_phone
7341919,7c42a3f623c942c5.jpg,0.058125,0.61375,0.128638,0.938967,Mobile_phone
7345712,7c52a80c3c5a53be.jpg,0.361667,0.523333,0.37,0.51,Mobile_phone
7346516,7c5585cf7ec0e8bd.jpg,0.7965260000000001,0.960298,0.313916,0.556634,Mobile_phone
7354218,7c78fb55f27e7b2d.jpg,0.395,0.76,0.177298,0.89212,Mobile_phone
7359780,7c906c1ded508294.jpg,0.701875,0.87875,0.574883,0.74415,Mobile_phone
7360473,7c93f01f07d67cbb.jpg,0.32968800000000004,0.9984379999999999,0.597647,0.997647,Mobile_phone
7360474,7c93f01f07d67cbb.jpg,0.6625,0.9984379999999999,0.472941,0.727059,Mobile_phone
7362076,7c990cf1d625199a.jpg,0.223125,0.579375,0.334586,0.771617,Mobile_phone
7363600,7c9feb4c6688fefe.jpg,0.609375,0.80875,0.2025,0.931667,Mobile_phone
